GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Common Exception,org.bremersee.exception,ServiceException,0,219,1,3,0,59,1,34,0,33
Common Exception,org.bremersee.exception,AbstractServiceExceptionBuilder,0,95,4,14,0,16,4,11,0,6
Common Exception,org.bremersee.exception,ServiceException.new AbstractServiceExceptionBuilder() {...},0,31,0,0,0,5,0,5,0,5
